Product ID,Product Name,Category,Subcategory,Original Price,Discount (%),Final Price,Rating,Reviews,Stock,Seller,City,State,Delivery Days,COD Available,Date Added
MP100866,Still Kurtis,Fashion,Kurtis,2947.3,10,2652.57,2.7,1443,44,"Wilson, Sullivan and Frederick",North Steven,Nevada,6,Yes,2025-01-15
MP100867,Message Mobile Covers,Electronics,Mobile Covers,2017.3,30,1412.11,2.3,27,73,Hernandez-Holmes,Kruegermouth,South Dakota,4,Yes,2025-06-17
MP100868,Prepare Sarees,Fashion,Sarees,2515.01,52,1207.2,1.1,4081,86,Fitzgerald-Phelps,Elizabethtown,Michigan,7,No,2024-09-14
MP100869,Who Sarees,Fashion,Sarees,146.52,38,90.84,2.7,4229,41,Garcia Inc,West Christophermouth,Hawaii,9,Yes,2025-05-19
MP100870,Special Sarees,Fashion,Sarees,2860.82,19,2317.26,1.9,1900,6,"Merritt, Sullivan and Ortega",East Melinda,Wisconsin,7,Yes,2024-07-25
MP100871,My Haircare,Beauty & Health,Haircare,887.72,56,390.6,3.4,4777,68,Smith LLC,Port Kennethhaven,North Dakota,4,No,2025-07-07
MP100872,Laugh Personal Care,Beauty & Health,Personal Care,1124.4,19,910.76,2.8,3754,39,Baldwin-Foster,East Jenna,Alaska,4,Yes,2024-08-23
MP100873,Against Decor,Home & Kitchen,Decor,2758.91,12,2427.84,1.8,3163,33,Miles Inc,Port Annbury,Connecticut,4,No,2025-04-07
MP100874,Property Dresses,Fashion,Dresses,2643.72,32,1797.73,4.6,430,36,Keller PLC,Port Josephshire,California,10,Yes,2024-09-18
MP100875,Century Bedsheets,Home & Kitchen,Bedsheets,1582.95,48,823.13,3.8,862,10,Holland Ltd,West Vickie,Maine,9,No,2024-11-13
MP100876,Spend Bags,Accessories,Bags,2390.46,21,1888.46,2.9,887,45,Clark-Brooks,Lake Deborah,South Dakota,5,No,2024-08-15
MP100877,Approach Decor,Home & Kitchen,Decor,2455.7,23,1890.89,1.1,3150,11,Miller Ltd,West Kelly,Wyoming,5,Yes,2024-07-22
MP100878,Hour Cleaning Supplies,Home & Kitchen,Cleaning Supplies,2373.27,56,1044.24,1.2,985,64,"Ray, Fernandez and Shepard",Nicoleside,North Carolina,3,No,2024-12-15
MP100879,Sea Watches,Accessories,Watches,1688.07,27,1232.29,3.8,4158,18,"Black, Keith and Young",Petersonview,New Mexico,10,No,2025-06-25
MP100880,Significant Cookware,Home & Kitchen,Cookware,367.24,59,150.57,4.6,3760,95,"West, Parsons and Baker",Mclaughlinfurt,Nebraska,2,Yes,2025-02-05
MP100881,Between Sarees,Fashion,Sarees,128.62,46,69.45,1.8,1518,8,Reynolds LLC,Richardville,Iowa,4,Yes,2025-06-16
MP100882,Anyone Makeup,Beauty & Health,Makeup,229.3,58,96.31,4.9,4203,7,Dickson-Bullock,South Stephanie,South Carolina,6,Yes,2025-03-14
MP100883,Car Skincare,Beauty & Health,Skincare,1550.52,9,1410.97,3.8,1600,58,Stevenson Inc,North Paulfort,Alabama,3,No,2024-08-28
MP100884,Former Sarees,Fashion,Sarees,2483.0,35,1613.95,1.6,959,74,"Johns, Miles and Vasquez",Curtismouth,Oklahoma,3,Yes,2025-05-14
MP100885,Current Earphones,Electronics,Earphones,199.59,7,185.62,4.0,98,84,Wilson-James,Lake Justinhaven,West Virginia,8,No,2025-01-29
MP100886,Professor Makeup,Beauty & Health,Makeup,2155.19,46,1163.8,1.1,447,42,Wise Inc,North Kurt,Louisiana,4,Yes,2024-08-20
MP100887,Machine Smartwatches,Electronics,Smartwatches,1598.37,34,1054.92,1.2,3251,24,Carr LLC,Lake Tiffanyland,Wisconsin,10,No,2025-03-01
MP100888,Media Watches,Accessories,Watches,2209.03,29,1568.41,1.2,758,95,Lara LLC,Josephport,New York,6,No,2025-03-21
MP100889,Form Smartwatches,Electronics,Smartwatches,2053.97,25,1540.48,4.5,3651,13,Suarez-Jones,Penaview,California,2,No,2025-03-31
MP100890,Mission Personal Care,Beauty & Health,Personal Care,590.71,43,336.7,3.7,605,79,Jones-Rogers,Austinfurt,Mississippi,10,Yes,2025-07-20
MP100891,Work Jewelry,Accessories,Jewelry,1398.97,56,615.55,1.8,2542,94,Ramirez PLC,Port Kevinport,Nebraska,6,Yes,2025-02-20
MP100892,Story Cleaning Supplies,Home & Kitchen,Cleaning Supplies,2747.3,36,1758.27,3.1,4685,89,Woods-Jenkins,Carolville,Colorado,8,Yes,2025-02-02
MP100893,Realize Jeans,Fashion,Jeans,1479.73,19,1198.58,3.4,1069,26,Nash-Wilson,South Elizabeth,Wisconsin,9,No,2024-08-30
MP100894,Forget Bedsheets,Home & Kitchen,Bedsheets,1922.58,23,1480.39,3.2,2380,76,Aguirre LLC,Lake Thomas,South Carolina,8,Yes,2024-09-27
MP100895,Out Makeup,Beauty & Health,Makeup,2557.09,31,1764.39,5.0,4839,46,Aguirre-Park,Gonzalezmouth,Minnesota,8,Yes,2024-10-13
MP100896,Day Curtains,Home & Kitchen,Curtains,1846.25,14,1587.77,3.0,1098,74,Norton-Sullivan,East Richardland,Michigan,3,Yes,2025-01-23
MP100897,List Bedsheets,Home & Kitchen,Bedsheets,2391.33,46,1291.32,1.2,3940,86,"Gonzalez, Duffy and Rogers",Wallacemouth,South Carolina,9,Yes,2025-02-11
MP100898,Blood Jewelry,Accessories,Jewelry,821.82,46,443.78,2.1,4511,8,Gilbert-Anderson,North Loriport,Pennsylvania,8,Yes,2024-11-05
MP100899,Another Skincare,Beauty & Health,Skincare,1780.67,7,1656.02,1.7,219,60,Jones-Browning,East Audrey,Kansas,2,No,2024-12-15
MP100900,Their Watches,Accessories,Watches,672.37,17,558.07,1.8,367,21,"Reid, Carter and Owen",Ericberg,Virginia,7,No,2025-02-15
MP100901,Cut Personal Care,Beauty & Health,Personal Care,1144.68,21,904.3,2.7,2713,44,Allen-Schwartz,Lake Katelyn,North Carolina,6,Yes,2025-03-12
MP100902,Development Cleaning Supplies,Home & Kitchen,Cleaning Supplies,154.2,8,141.86,4.9,1486,90,"Lopez, Stone and Adams",Tracyside,Georgia,9,Yes,2024-12-03
MP100903,Author Watches,Accessories,Watches,2238.33,13,1947.35,2.1,3692,92,Gray-Alexander,Lake Caroline,New Hampshire,4,No,2024-11-08
MP100904,Eat Makeup,Beauty & Health,Makeup,2489.04,39,1518.31,2.6,3704,2,"Horn, Smith and Cabrera",New Vanessa,California,3,Yes,2024-12-12
MP100905,Serve Cleaning Supplies,Home & Kitchen,Cleaning Supplies,2123.16,18,1740.99,4.3,712,35,Malone Group,Port Allisonberg,Connecticut,2,No,2025-02-23
MP100906,Girl Personal Care,Beauty & Health,Personal Care,2880.63,43,1641.96,1.4,2557,47,"Rowe, Hodge and Thomas",Markhaven,Maine,10,No,2024-12-12
MP100907,Evidence Dresses,Fashion,Dresses,125.38,55,56.42,3.1,2171,53,Phillips-Bernard,Hoodhaven,Maryland,5,Yes,2025-06-11
MP100908,Way Makeup,Beauty & Health,Makeup,738.78,41,435.88,3.3,3557,59,Bird-Calhoun,South Micheleland,Louisiana,6,Yes,2024-09-30
MP100909,Up Chargers,Electronics,Chargers,1338.88,58,562.33,1.2,192,46,Jensen-Odonnell,Wilkersonport,Louisiana,9,No,2025-04-07
MP100910,Federal Decor,Home & Kitchen,Decor,2442.07,31,1685.03,1.8,3418,96,Blair LLC,New Andrew,California,6,No,2024-11-28
MP100911,Piece Mobile Covers,Electronics,Mobile Covers,450.44,24,342.33,4.8,4253,13,Gonzalez Group,East Heather,Vermont,8,No,2024-08-23
MP100912,Test Jewelry,Accessories,Jewelry,1245.57,42,722.43,2.9,1084,18,Farmer-Young,West Ryanmouth,South Dakota,8,No,2025-01-08
MP100913,Morning Sunglasses,Accessories,Sunglasses,2421.72,17,2010.03,2.5,4324,62,"Bush, Daniels and Johnson",New Michael,Pennsylvania,10,No,2024-08-23
MP100914,New Mobile Covers,Electronics,Mobile Covers,1118.92,27,816.81,2.8,919,85,"Rivera, Leblanc and Reeves",Dennisfurt,Wyoming,9,No,2025-07-19
MP100915,Consider Dresses,Fashion,Dresses,1701.63,36,1089.04,3.4,945,7,Peterson-Hudson,Kimberlyhaven,Vermont,7,Yes,2024-09-12
MP100916,Remember Chargers,Electronics,Chargers,2972.27,28,2140.03,3.7,3525,11,Whitaker LLC,Christopherberg,New Mexico,3,Yes,2024-09-09
MP100917,Add Belts,Accessories,Belts,1479.27,5,1405.31,2.0,3596,5,Foster-Brown,Robertbury,Vermont,7,Yes,2024-08-30
MP100918,Goal Skincare,Beauty & Health,Skincare,1359.51,9,1237.15,3.6,2215,67,Lowe-Russell,Tammyside,Alabama,10,No,2025-04-28
MP100919,Case Haircare,Beauty & Health,Haircare,2439.92,42,1415.15,3.9,1885,89,Garner-Lawrence,Lake Davidstad,Idaho,7,Yes,2024-08-21
MP100920,Four Kurtis,Fashion,Kurtis,1002.12,11,891.89,3.9,2339,41,Smith and Sons,Normaberg,Mississippi,4,No,2024-09-28
MP100921,Possible Skincare,Beauty & Health,Skincare,2440.12,49,1244.46,3.5,3711,74,Webb PLC,Cynthiashire,Indiana,2,No,2024-11-23
MP100922,Beyond Jewelry,Accessories,Jewelry,154.68,11,137.67,3.9,3971,97,"Hernandez, Wallace and Rice",East Davidhaven,Mississippi,3,Yes,2025-02-04
MP100923,Wish Jewelry,Accessories,Jewelry,2336.64,58,981.39,1.4,2257,71,Wyatt LLC,South Wendy,West Virginia,10,No,2024-11-05
MP100924,Reveal Mobile Covers,Electronics,Mobile Covers,1409.46,7,1310.8,1.1,2465,32,Blanchard-Crawford,South Kimberly,Arkansas,4,Yes,2025-04-01
MP100925,Head Haircare,Beauty & Health,Haircare,878.01,19,711.19,1.7,3386,44,Hunt PLC,South Tracymouth,Arizona,5,Yes,2024-12-04
MP100926,But Curtains,Home & Kitchen,Curtains,2090.91,25,1568.18,2.7,690,16,"Williamson, Anthony and Orr",New Darrellbury,Utah,6,No,2025-03-24
MP100927,Note Skincare,Beauty & Health,Skincare,1155.16,35,750.85,4.0,977,41,"Steele, Smith and King",Amandafurt,Ohio,4,Yes,2025-07-07
MP100928,Military Bags,Accessories,Bags,1571.02,59,644.12,1.5,3671,20,Garza Ltd,Port Valerie,Wisconsin,3,Yes,2025-05-02
MP100929,Student Cleaning Supplies,Home & Kitchen,Cleaning Supplies,2751.45,43,1568.33,4.5,255,29,Neal LLC,Christophermouth,Indiana,3,No,2024-11-14
MP100930,Ready Mobile Covers,Electronics,Mobile Covers,2643.9,5,2511.7,4.9,2057,31,Ward-Wolfe,Franklinberg,West Virginia,5,Yes,2024-11-20
MP100931,Notice Chargers,Electronics,Chargers,1597.59,35,1038.43,2.8,4556,26,Johnson LLC,Ethanmouth,Virginia,3,No,2025-03-30
MP100932,Magazine Sunglasses,Accessories,Sunglasses,1013.38,22,790.44,4.8,4981,72,Rhodes-Jones,South Ericaville,Maine,7,No,2025-01-24
MP100933,Those Jewelry,Accessories,Jewelry,1404.82,53,660.27,1.0,3602,44,Harris Inc,South Ronald,Washington,7,No,2025-04-25
MP100934,Far Earphones,Electronics,Earphones,1662.28,30,1163.6,4.6,3343,52,"Ward, Johnson and Flores",Diazview,California,9,Yes,2024-08-31
MP100935,So Decor,Home & Kitchen,Decor,2805.97,29,1992.24,2.8,680,9,Vazquez-Alvarez,South Jennifertown,New York,4,No,2025-06-12
MP100936,Green Chargers,Electronics,Chargers,521.56,5,495.48,4.0,36,97,Gardner Inc,Joshuaberg,Mississippi,9,No,2025-06-10
MP100937,Call Sarees,Fashion,Sarees,2581.7,38,1600.65,3.9,2774,66,"Garcia, Richardson and Evans",Chandlerport,Alabama,2,Yes,2024-10-11
MP100938,Property Cleaning Supplies,Home & Kitchen,Cleaning Supplies,2370.11,58,995.45,3.5,772,7,Becker PLC,West Anthonyberg,California,5,Yes,2025-03-29
MP100939,Point Earphones,Electronics,Earphones,1703.64,60,681.46,3.6,1862,24,Meyers PLC,East Ashleyburgh,New York,8,Yes,2024-09-17
MP100940,While Makeup,Beauty & Health,Makeup,2619.14,47,1388.14,4.3,427,29,Hughes PLC,North Randallville,Massachusetts,7,Yes,2024-10-22
MP100941,Health Chargers,Electronics,Chargers,2157.68,8,1985.07,3.9,1244,76,Stewart-Thomas,Transide,Florida,4,Yes,2025-04-12
MP100942,Them Watches,Accessories,Watches,2439.71,9,2220.14,4.7,4658,90,Evans-Crawford,Port Lisabury,Hawaii,3,No,2025-05-21
MP100943,Church Personal Care,Beauty & Health,Personal Care,299.16,22,233.34,2.5,2286,98,Lang LLC,Rasmussenborough,Georgia,5,No,2024-11-03
MP100944,Ready Bags,Accessories,Bags,1667.65,51,817.15,2.2,2733,24,"Martin, Russo and Jackson",Royview,Michigan,8,No,2024-11-14
MP100945,Claim Makeup,Beauty & Health,Makeup,915.27,51,448.48,4.6,2991,46,Rojas Ltd,East Christopherside,Michigan,5,Yes,2024-11-06
MP100946,Tree Haircare,Beauty & Health,Haircare,2511.66,12,2210.26,4.1,3566,30,Mann-Butler,North Carolton,Oklahoma,2,Yes,2024-11-27
MP100947,Magazine Sunglasses,Accessories,Sunglasses,591.9,48,307.79,5.0,3898,12,Webb-Evans,West Kristinberg,South Carolina,2,Yes,2024-12-28
MP100948,Defense Cleaning Supplies,Home & Kitchen,Cleaning Supplies,1390.66,21,1098.62,1.9,1491,25,Guerrero Group,North Larry,Delaware,10,Yes,2025-06-16
MP100949,Partner Sunglasses,Accessories,Sunglasses,484.78,13,421.76,1.4,543,51,Hall PLC,Huntburgh,Massachusetts,5,No,2025-04-17
MP100950,Finally Jewelry,Accessories,Jewelry,2666.76,28,1920.07,1.7,491,29,Marshall-Cooley,Mcculloughmouth,Nebraska,10,No,2025-03-15
MP100951,Four Kurtis,Fashion,Kurtis,2494.58,22,1945.77,4.5,3538,96,Miller PLC,Jonestown,Ohio,10,No,2024-10-16
MP100952,Hour Sarees,Fashion,Sarees,785.83,11,699.39,4.7,4587,29,Weiss-Jones,Margaretport,New Jersey,10,Yes,2025-06-13
MP100953,Sing Bags,Accessories,Bags,2130.61,58,894.86,3.8,183,69,Aguilar-Smith,Beckbury,Oregon,9,Yes,2025-04-17
MP100954,Pressure Mobile Covers,Electronics,Mobile Covers,1266.83,14,1089.47,1.8,1788,23,"Romero, Cooper and Drake",Smithshire,Hawaii,4,No,2025-03-29
MP100955,Wait Jewelry,Accessories,Jewelry,2609.09,29,1852.45,4.1,3921,49,Smith and Sons,Lake Julieview,Texas,5,Yes,2024-07-28
MP100956,Off Belts,Accessories,Belts,2348.23,44,1315.01,4.1,3845,28,Barrera-Dalton,West Kristintown,Alabama,9,No,2025-06-23
MP100957,Sing Watches,Accessories,Watches,783.99,35,509.59,3.8,716,90,"Pineda, Leblanc and Lopez",Port Alexismouth,New York,6,No,2024-09-22
MP100958,Act Bedsheets,Home & Kitchen,Bedsheets,2507.08,32,1704.81,2.6,4393,97,Blair and Sons,Carmenberg,Indiana,2,Yes,2025-06-06
MP100959,Decade Jewelry,Accessories,Jewelry,2014.26,20,1611.41,4.3,2675,53,Gregory Ltd,Port Robert,New Hampshire,9,No,2024-10-11
MP100960,Part Jewelry,Accessories,Jewelry,655.36,16,550.5,3.3,2746,12,"Knight, Miller and Gonzales",Susanchester,New York,3,Yes,2025-04-29
MP100961,Executive Kurtis,Fashion,Kurtis,430.43,31,297.0,3.6,1382,35,Park Ltd,East Shawn,West Virginia,7,No,2025-01-05
MP100962,Movie Bedsheets,Home & Kitchen,Bedsheets,291.09,5,276.54,3.6,2265,15,Kramer-Klein,New Jeffreymouth,Arkansas,10,No,2024-09-26
MP100963,Factor Smartwatches,Electronics,Smartwatches,1884.62,31,1300.39,4.1,2082,81,"Lyons, Walker and Conrad",Bowenstad,Maine,7,Yes,2025-05-23
MP100964,Lot Cleaning Supplies,Home & Kitchen,Cleaning Supplies,2038.51,23,1569.65,1.6,2366,63,"Carr, Lee and Thomas",Lake Shannonmouth,Arizona,7,Yes,2025-04-10
MP100965,Than Haircare,Beauty & Health,Haircare,1235.95,43,704.49,2.2,851,35,Bell-Bailey,Ryanville,Ohio,7,Yes,2024-08-20
MP100966,Also Sarees,Fashion,Sarees,107.29,25,80.47,4.5,1143,84,Porter PLC,South Raymond,New Mexico,10,Yes,2025-06-25
MP100967,Civil Jeans,Fashion,Jeans,218.63,35,142.11,3.9,3106,21,Snyder PLC,South Billy,Alabama,7,No,2024-10-12
MP100968,Follow Haircare,Beauty & Health,Haircare,2981.54,30,2087.08,3.7,4154,28,Dunlap Ltd,Caroltown,Vermont,10,Yes,2025-07-07
MP100969,Them Personal Care,Beauty & Health,Personal Care,271.51,13,236.21,4.7,4596,57,Norris Ltd,Lake Juan,South Dakota,3,No,2025-02-21
MP100970,Goal Cleaning Supplies,Home & Kitchen,Cleaning Supplies,1275.17,16,1071.14,5.0,714,82,West Group,Lopezport,Wyoming,2,No,2025-07-10
MP100971,Business Chargers,Electronics,Chargers,1898.44,51,930.24,4.0,4003,1,"Casey, Blackwell and Hickman",North Emilyberg,Virginia,8,No,2025-01-02
MP100972,Operation Jewelry,Accessories,Jewelry,125.15,48,65.08,3.9,1329,18,"Perry, Warner and Jones",Lake Julie,Texas,8,No,2024-12-07
MP100973,Pick Decor,Home & Kitchen,Decor,1377.68,40,826.61,1.2,41,65,"Jordan, Phillips and Schmidt",West Stacyton,Michigan,9,No,2024-09-19
MP100974,Authority Personal Care,Beauty & Health,Personal Care,2653.55,59,1087.96,3.3,1230,25,Jones PLC,North Jacqueline,Florida,5,Yes,2024-10-30
MP100975,Military Earphones,Electronics,Earphones,2384.84,39,1454.75,4.6,1802,9,Williams PLC,South Alexistown,South Carolina,5,Yes,2025-04-23
MP100976,Use Dresses,Fashion,Dresses,1949.42,14,1676.5,1.7,4043,99,Kim-Johnson,East Roger,Virginia,9,Yes,2025-03-23
MP100977,Medical Bedsheets,Home & Kitchen,Bedsheets,161.78,43,92.21,1.0,3536,9,Kaufman-Orozco,Priceshire,New York,7,No,2025-04-19
MP100978,Fall Watches,Accessories,Watches,2533.57,22,1976.18,2.2,226,87,"Roberts, Molina and Foster",Boydbury,Illinois,3,Yes,2024-10-11
MP100979,Great Sarees,Fashion,Sarees,914.18,47,484.52,2.2,3512,2,"Walker, Hawkins and Wright",Lake Danielville,Missouri,5,Yes,2025-03-20
MP100980,Enough Cookware,Home & Kitchen,Cookware,2809.65,50,1404.83,3.1,1246,5,"Farmer, Stephens and Taylor",Jonesfort,West Virginia,5,Yes,2024-11-19
MP100981,Machine Skincare,Beauty & Health,Skincare,2256.27,50,1128.13,3.8,900,58,Chan-Aguirre,West William,New Jersey,6,No,2024-10-08
MP100982,Himself Makeup,Beauty & Health,Makeup,2431.54,47,1288.72,3.4,385,49,Carter-Roberts,Kennethburgh,Arizona,3,No,2024-12-08
MP100983,Cause Personal Care,Beauty & Health,Personal Care,2132.24,39,1300.67,1.3,695,56,Morgan PLC,East Karenville,Rhode Island,4,Yes,2024-08-18
MP100984,Citizen Makeup,Beauty & Health,Makeup,1902.72,48,989.41,3.2,4536,90,"Harvey, Freeman and Brown",West Samantha,Ohio,2,No,2025-05-20
MP100985,Share Bags,Accessories,Bags,1078.43,6,1013.72,1.8,4519,19,Holt and Sons,East Kyle,Arizona,5,Yes,2025-04-04
MP100986,Sister Earphones,Electronics,Earphones,435.33,37,274.26,3.3,888,10,Hanna Ltd,Patrickbury,New Jersey,5,No,2024-09-15
MP100987,Foreign Jeans,Fashion,Jeans,1245.07,19,1008.51,4.5,3797,23,Roth LLC,New Gabrielchester,Massachusetts,7,Yes,2025-06-01
MP100988,Argue Mobile Covers,Electronics,Mobile Covers,1859.97,55,836.99,2.5,121,84,"Schwartz, Alvarado and Myers",Johnsonchester,South Carolina,4,Yes,2024-08-07
MP100989,Believe Bags,Accessories,Bags,2724.29,16,2288.4,3.2,1071,9,Meyer LLC,West Peter,Massachusetts,8,Yes,2025-05-02
MP100990,Pressure Decor,Home & Kitchen,Decor,753.22,50,376.61,4.0,23,61,Leon-Anderson,Port Josephville,New Mexico,9,Yes,2025-02-06
MP100991,Candidate Dresses,Fashion,Dresses,1518.95,49,774.66,2.3,2286,78,Williamson and Sons,Jonathanshire,California,6,Yes,2024-11-20
MP100992,Sing Sunglasses,Accessories,Sunglasses,159.41,36,102.02,4.6,1054,52,Banks Ltd,East Aprilton,Tennessee,5,Yes,2024-07-24
MP100993,Sense T-Shirts,Fashion,T-Shirts,2574.13,55,1158.36,3.3,2657,85,"Owen, Brown and Mcdowell",Scottburgh,Florida,8,Yes,2024-09-15
MP100994,True Haircare,Beauty & Health,Haircare,206.22,46,111.36,3.2,2732,2,Bradley PLC,Amberburgh,Virginia,10,Yes,2025-06-26
MP100995,Though Personal Care,Beauty & Health,Personal Care,1786.22,6,1679.05,4.3,604,42,Swanson and Sons,Aarontown,New Hampshire,5,Yes,2025-01-27
MP100996,Kitchen Personal Care,Beauty & Health,Personal Care,2253.46,47,1194.33,2.4,188,35,Webb Inc,Hernandezmouth,West Virginia,3,Yes,2025-03-17
MP100997,Service Chargers,Electronics,Chargers,1248.72,43,711.77,1.6,2483,75,Wolfe LLC,South Carolville,South Carolina,10,Yes,2024-12-01
MP100998,Nothing Jewelry,Accessories,Jewelry,1771.22,47,938.75,1.2,1959,1,"Guerra, Ramirez and Taylor",Lake Melindashire,Alabama,7,No,2025-02-08
MP100999,Seem Jewelry,Accessories,Jewelry,1544.34,5,1467.12,5.0,710,39,"Watson, Shelton and Gaines",Richardshire,Arkansas,3,No,2025-04-07
